,Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV
1929,29.012999999999984,96.1989,158.7654,144.44503522101408,0.015932058215310914,1277.744949754343,0.8933804098142729,6053.653746639906,0.2652951380920643,289.06323390038693,22936.870036805285,7.979297608273251,11.382443213391932,0.00027762951015436195,4.862420221875899,-0.38534729978848953,0.9970081579033022
336,16.038899999999998,143.6106,156.07489999999999,132.0009352239597,0.011030601275067284,1891.9285450613363,0.8911853094480051,8694.381165422257,0.20085791359056485,232.31111047250536,32885.5961166277,8.07525015261005,11.823461479065289,0.0001735445849435052,5.647446418326205,-0.33364418700145226,0.9938556246904129
2228,25.613800000000012,132.4639999999999,155.09479999999994,139.60723942546818,0.019684279422575,1598.1691367773828,0.907502896280127,8621.97077296257,0.2531666716847752,236.4117193526824,32889.713955072904,7.651353006277925,11.116615158944663,0.000250710358076454,5.323323989541472,-0.3409361165052225,0.9912197341052056
2274,20.3409,135.18590000000006,159.1117,140.88858080057446,0.02448476602904874,1995.155463620798,0.8917095925524987,9182.720043101985,0.26907912183218474,233.99005500027468,34735.724708787144,7.489825696308462,10.947277060698225,0.0002529293890842285,5.373393884217718,-0.3290255629930619,0.989957712898023
3130,93.56930000000004,45.498000000000005,146.21720000000002,162.5398883351407,0.04678293129258155,567.9014818256379,0.9651017053896009,8131.703029014164,0.39579445231701793,267.05980094953685,31958.910634231037,6.053290791462593,8.54083495730025,0.0004909431281713901,4.29257143802898,-0.3215454225224653,0.9760279171683514
584,16.335500000000003,153.16500000000005,162.03090000000003,125.49088492795005,0.009008987925028205,2779.5924321709726,0.8224843013964679,7849.773798300122,0.19253154806671643,219.2563302509687,28619.502761029507,7.9498264042192375,11.975065425480516,0.00016563148344687608,5.8307075439937,-0.295416901564063,0.9872410445855914
2828,98.1508,44.074699999999986,136.286,151.4911116204512,0.02444344470295466,568.5173180902526,0.9603568163693013,7166.3015763397625,0.3604260369161491,245.79277812703566,28096.688987268808,6.440203479166721,9.156113341713525,0.0004251107156079655,4.449017871845258,-0.31526075038398166,0.9790137218794615
1951,27.036699999999996,91.16889999999998,163.71159999999998,154.11978847636664,0.030519614991416234,1238.6509854348988,0.9044504301337993,6550.718792722372,0.3184053899260063,301.0817464053903,24964.224185454583,7.647385245768282,10.734303534158009,0.00035604748278731735,4.61324168076423,-0.4094435786643937,0.9973600789829286
1716,29.518300000000007,101.53059999999999,161.0037,143.83740403664132,0.013870792391248265,1432.0662441446327,0.8819186760574025,6137.063293507105,0.26906797354314294,292.0179020042434,23116.186929883792,8.072822301974837,11.49422303014281,0.0002854536514154072,4.837842517627859,-0.39157878218140735,0.9974190682896793
1147,27.964199999999984,104.50990000000002,168.64740000000006,140.78801902150622,0.011763748921162486,1565.8839454517995,0.8522024178579863,5375.7444187768515,0.2193302553612831,299.404278529271,19937.09372965561,8.072325168334292,11.702608356209838,0.0002185589025414281,5.101908437342022,-0.36153031426483145,0.9959919839744852
1677,28.726200000000002,81.46689999999997,179.1512000000001,168.4029111981144,0.04056585427087927,1309.9584845315371,0.8985660139906619,6536.034499293243,0.3491851570095705,332.9890337316444,24834.179512641444,7.4001787503471705,10.279291926271581,0.0004077577501554133,4.448636536312519,-0.4212872260207558,0.9973717554765726
2498,33.073600000000006,114.86699999999999,170.8316,154.74595406665728,0.04045529764270547,1794.295964777927,0.8967918097082175,8694.547475988793,0.29837850660178505,271.0292232996895,32983.89393917725,7.22275783982253,10.604972281156424,0.00029624169780661727,5.250732513686744,-0.3281828041031894,0.988644612555774
3174,114.67010000000002,90.6416,154.8558,141.48490626211688,0.014168953664732302,1502.5910317679516,0.8805241086266682,6241.011203340292,0.2494487451465721,243.6130483832105,23461.453781593234,7.133158463330063,10.478861279675543,0.0002355262292070544,5.312608809870147,-0.27026145913922506,0.9728366840594147
1593,28.759999999999987,94.74119999999999,165.90880000000007,149.51718596870396,0.01604505749187624,1367.144958500965,0.8873571995104937,6136.335872662175,0.28978834446941526,303.07051290409925,23178.198532147733,8.01717883369284,11.160271957748204,0.0003368985602003974,4.583528954508538,-0.42656554281474046,0.9983639186194014
2060,18.22270000000001,124.98430000000006,188.29910000000004,145.38049181372307,0.023576160855050526,2132.634012786111,0.8534697498810236,7314.390832372067,0.23827193779325492,286.42126591020275,27124.929316702175,7.839871790470298,11.437967087768424,0.0002164472726811762,5.521294196280222,-0.3504497533922397,0.9944300600221083
56,15.642100000000003,146.29590000000002,150.2363,137.61747708775945,0.01325411808660332,2251.729514915407,0.886443875242478,9862.604793500785,0.2642373183109375,212.83548240040912,37198.68965908773,7.581430527728991,10.948599541957337,0.00026774679085345225,5.215303144938026,-0.33548069161160743,0.9907786799302059
3137,96.02989999999998,47.821999999999996,144.41870000000003,160.00416150838078,0.04019965040802886,565.9262084992636,0.964474958149154,7959.096959216082,0.37746300125850474,262.1124563769003,31270.46162836506,6.155160496427035,8.741961560105123,0.0004532245092886813,4.383667172785904,-0.31162799325480134,0.9747790881862352
2983,101.62200000000001,46.338499999999996,145.79859999999996,160.97902627361117,0.034485536143049896,587.6425899870238,0.9616650194267993,7654.140932140528,0.3610458797191522,264.8771402704852,30028.921138575104,6.371294159130081,9.082770110997142,0.00041501594090123043,4.500074541199142,-0.31110263380020864,0.9777755657582335
2764,104.56419999999999,51.07160000000002,145.01079999999993,157.59253186620234,0.030666150006624426,685.1890414382101,0.9552204441725327,7637.967506467884,0.365690278401803,259.22305736410993,29866.68098443334,6.360896709124413,9.021229412635392,0.00043250510704064633,4.495838842400329,-0.3151561722740395,0.9778280674315497
2782,95.88110000000002,47.14890000000001,138.2316999999999,153.38656753444872,0.031048467686105766,525.7450587993375,0.9650928618471751,7525.506950271085,0.38119598302089536,249.1915092298274,29576.28274228501,6.242516536999517,8.791042355859055,0.00046709815912240296,4.322988238070851,-0.3196593374444908,0.9773825076635886
2455,24.169900000000002,120.36829999999998,170.73260000000005,143.50849103798703,0.024726124661594944,1559.8804971107093,0.8895322837751706,7114.288281525077,0.24695876844642214,277.67704879329415,26897.272628989598,7.746876198370208,11.282183764041129,0.00023555161040300055,5.319448006951798,-0.35172599658870374,0.9942291645582713
1521,29.3017,92.9422,169.93060000000003,149.86323465079752,0.017314372032422597,1496.1391285804177,0.8650851107059623,5616.535792606082,0.29277167540110044,309.94855905218986,20970.004041843913,7.896899789204688,11.05598825710691,0.0003319745784700985,4.640142646808294,-0.4154484685631438,0.9978974182554133
3169,114.54839999999996,87.67309999999999,150.8119,140.93191441259853,0.013942956503232493,1313.7928199953433,0.8955817226025834,6247.579727169147,0.2555678375404105,240.11992619643732,23676.526088681272,7.05383786560447,10.326750543886885,0.00024816375259019646,5.223510355436411,-0.27273149211764375,0.9724802084419262
2034,16.554299999999998,129.4104,182.4523,143.9480836968662,0.022571511227215107,2291.1959637518676,0.8572802512364704,8027.647572899308,0.24458147286600196,269.58581266995253,29819.394327845373,7.792936609274526,11.41480788895737,0.00021683635970723777,5.561848971465339,-0.3406076813224833,0.9933010118798447
2226,25.234800000000003,132.70680000000002,156.2778,139.42635618849113,0.019707235054529766,1645.7363106961873,0.9039766151550052,8554.320749478005,0.25043368516273073,237.60229638210646,32571.546687215843,7.6656200924319,11.143249098088509,0.0002485621661841733,5.342255904318774,-0.34169056301367545,0.9913711061573026
1209,28.356400000000026,112.42030000000001,161.41230000000004,134.8193980849937,0.0077211214163375695,1589.9983178226196,0.861331797708858,5802.84275751514,0.21601273453874484,285.3072916826907,21621.372712237942,8.278643325788183,11.894735567270043,0.00023271069841422097,5.074246272183458,-0.3784099882389705,0.9971058933673529
1963,26.447000000000003,131.08479999999997,177.71619999999996,143.19417062157245,0.019020827138550248,2487.399852597721,0.8521096162252794,8378.30415895228,0.24975744899899108,258.9230722563632,31025.816783211412,7.7623788991022655,11.37974127334147,0.00023230186745849156,5.511864807197508,-0.32870686800607835,0.9906990739082903
2736,101.25229999999996,55.58869999999999,149.81720000000004,160.83062736929182,0.03457935008141218,630.452150519701,0.958311950349752,7537.969626555005,0.3519048433431624,266.384961102347,29521.42635570034,6.559912276890811,9.315771806265769,0.0003952054620651035,4.628697947421419,-0.31697707015048004,0.9805725914854432
2866,98.80799999999994,46.91310000000001,137.60369999999998,151.8334953164156,0.026233968886075876,554.8328542262826,0.9614262708251111,7183.046171349928,0.3605434304764883,246.84296331091278,28177.351831173433,6.4594985823313475,9.152912044983307,0.0004222065617462473,4.4827949728839735,-0.3193840631931795,0.9798167536509819
1659,27.0432,83.5185,171.09900000000002,167.14299925512884,0.04601615911196447,1059.199436597522,0.9283647246059193,7452.61508846267,0.3551154920748111,319.35743895285407,28751.260917253167,7.4049533185286744,10.305971082325952,0.0004107896062831775,4.509101290132225,-0.4182826413475273,0.9973790237446903
798,28.369699999999995,99.0376,181.33019999999993,149.25949048552994,0.01058183025550951,1611.355018051273,0.8556188594678839,5650.194273071867,0.21876897145911994,323.51558787512516,20989.42207423619,8.170463441805849,11.547675981744675,0.00024667097290328874,4.956206624792249,-0.40511907958117044,0.9979647462688769
1120,27.8132,110.166,167.8644,139.14772761349715,0.01153296379815987,1743.949551287415,0.8499297471493894,5888.618832868535,0.2198541803281756,296.7468593080507,21810.525780186734,8.1642531140385,11.799432839676768,0.00022226709376175512,5.158093280050649,-0.36680471360575617,0.9964385704405441
1628,27.047600000000006,89.3223,166.0185,157.4455613855151,0.03242866506588073,1237.9890188280115,0.9061737556838256,6667.812434428508,0.32292604682850334,306.19542922360097,25433.260718886006,7.588034198425496,10.627358076057307,0.00036415200739506836,4.589880130333007,-0.41096756514676047,0.997288931866534
470,13.288900000000002,150.99990000000003,145.77719999999994,133.86878052779895,0.01560756606178279,2477.4377913145972,0.8759579902606279,9932.802760646278,0.28883237872301004,200.5808655432857,37253.77325127052,7.509577790314557,10.72996587714358,0.00029907310688547125,5.097643795766308,-0.3407215951860833,0.9908775572075631
2214,23.156999999999996,133.64789999999996,161.99549999999996,137.83366751269446,0.01822397962100606,1866.8062274167476,0.886012317365378,8181.19543083894,0.24238487192787023,242.5644736584964,30857.97549593902,7.764094603775847,11.356918940465233,0.00023585073806739947,5.443419965385526,-0.335684503455408,0.9908605814079008
307,21.091600000000003,149.0711,148.12449999999998,133.57433099214833,0.01020506034903234,2579.137719294997,0.867765770935359,9702.978114985055,0.25936329779968526,203.23104557645868,36232.77474064523,7.624351202605429,10.939522188294871,0.00027079391785083084,5.164416087972532,-0.3384084969267015,0.9911925282692303
1903,29.111800000000002,96.36019999999999,159.3167000000001,142.87820897533675,0.013834457244887004,1301.5135415592085,0.8866124021517235,5801.378379006332,0.25330816755418706,289.46712475793936,21903.999974466118,8.034873270063587,11.569636136469118,0.000256093854052541,4.93776800318315,-0.3713370754334858,0.996542781659844
1432,27.222,89.82149999999997,168.61919999999995,160.36700439928407,0.035671545222514825,1244.3447562369363,0.9128492609926335,7205.7463143318155,0.3367578938560681,311.6502304075461,27578.64050109034,7.616829239027238,10.573893087130443,0.00038764595537811786,4.546982222055704,-0.4286755372842252,0.9979506081497511
1138,27.918899999999994,105.92240000000004,169.76149999999998,146.98138521595175,0.018880166655547658,1657.1500357208458,0.8653990011697419,6243.70837348008,0.26229842063573794,303.51369060744713,23317.683458199477,7.934656147230289,11.321448152516535,0.0002741014596447383,4.970171822098207,-0.3850857545476129,0.9968376961517448
1489,28.448799999999995,95.26050000000006,164.68670000000003,149.9421088287076,0.024007356299202604,1405.4241265354929,0.8825446371527913,6058.153303605699,0.30349430445285996,300.3581511169713,22827.189087887295,7.766406744071097,10.82169336126688,0.00034504489327382565,4.639501511519887,-0.4197185135223024,0.9977740031180715
1506,28.9476,94.23259999999999,167.27120000000002,148.79681112174416,0.019880817209177667,1469.978668543634,0.869079469185019,5688.150958893991,0.29853140554895624,304.87446374087943,21282.62516703232,7.853824645120012,10.99272749117541,0.000336066833904608,4.635092816695447,-0.4158504127080092,0.9978492511275547
665,27.32440000000001,105.02149999999997,172.30900000000003,142.20354109514994,0.01040934631153986,1652.92903397678,0.8479583302974978,5512.714097540948,0.21628208663382376,305.01535554391364,20397.92735618702,8.13197492433362,11.62356907829906,0.00023685963406620133,5.025112944561419,-0.3872548452676362,0.9972774914423688
427,18.327500000000004,155.38369999999995,154.67130000000003,125.46950784951697,0.006270021919521267,2771.117602525515,0.8349102600993703,8380.886611429114,0.18583627870756075,205.69388470341858,30752.428843190944,7.871095344332186,11.80474799905659,0.00016519722203239462,5.754055941696958,-0.29001951907676654,0.9859439685224192
505,16.9466,157.19750000000005,156.1775,122.4498493261629,0.006100290438853668,2786.075700712775,0.8256026720540895,7991.11789302405,0.18154563789588724,206.07875756359243,29178.39587138343,7.937105758956023,11.957922881703464,0.00016013415224153793,5.804896461243337,-0.2885771799168178,0.9857951101916728
344,15.518299999999995,145.04709999999992,155.89229999999992,130.40134393479232,0.011060058089119489,1932.774730465233,0.8866709977902979,8524.237123552279,0.1985514491536166,229.1346529741863,32164.1737637439,8.0772003027831,11.891961134435032,0.00016818844450173023,5.683099601735607,-0.3258536429370755,0.9931153077423451
666,27.287100000000013,104.30719999999998,172.62619999999998,142.6316546212656,0.01159009834409591,1638.2930971080932,0.8493897020577378,5514.315560625954,0.22085995916656287,305.69515453315853,20418.969145395728,8.105858161998452,11.562535858194195,0.0002424245779230972,5.005270400694486,-0.39062276378093386,0.9973539104452839
709,28.26759999999998,104.4598,171.71299999999997,143.77056374654723,0.010068834388061276,1577.9593146269751,0.8637756300077617,5863.717812069908,0.2123211988692848,304.0755757803364,21876.911933652656,8.168507085410551,11.6433104235596,0.00023792080551155603,5.061598304133572,-0.3909065811233934,0.9973913859297014
2333,21.948900000000002,134.03330000000003,157.28329999999997,129.83515163467865,0.01192894896938879,1704.7340273726654,0.8837167437723253,7349.072695619256,0.19598356917322793,232.66689999555254,27691.556755104375,7.9960503111310235,11.917489114196732,0.00016383459140748824,5.636076152702544,-0.3112806439522309,0.990915622940724
2421,24.722899999999996,107.11909999999996,186.74680000000006,161.47778113412383,0.044007274106130714,1620.9483935388596,0.8954260255522399,7777.990001555911,0.3061847239500431,310.73813625558876,29491.011612684793,7.368015388410226,10.439511764262456,0.00032011925930862595,5.113885739864481,-0.3888486982149792,0.9956675072829475
853,28.15630000000001,103.03969999999998,176.55779999999993,147.8554172156029,0.01453708072541811,1696.9880045614145,0.8522171735839247,5827.650197971977,0.24193891191723235,315.3030826162427,21613.6127873265,8.09263082256591,11.379025652346796,0.0002716342901848576,4.852487011729921,-0.41193418740544074,0.9980341847121044
499,17.202700000000007,156.60030000000006,139.17900000000003,123.969349034348,0.007237570579090603,2497.484600121129,0.8629562319079588,9081.736218258799,0.2436681363217099,185.5487079793009,33829.460272914075,7.752162443013073,11.204505741638325,0.00025004072487679095,5.224117351126802,-0.32697610969971624,0.9904419765591919
2284,19.664099999999998,133.2759,160.3771,142.82122321279846,0.024871102827780437,1920.5089997903149,0.8960045228475351,9209.919384762481,0.2680580020872004,239.00887113886859,34919.16853925961,7.473832891806369,10.925372305404961,0.0002488041385142795,5.387158423090306,-0.3304777557952439,0.990420429993069
366,13.77259999999999,145.4255,159.91380000000007,127.88632100424189,0.010364616878767517,2209.413747042034,0.8614395500547929,7975.396454269888,0.19129304125230584,227.958352151141,29692.172070037523,8.11207910952773,12.095101951544926,0.00015298162053853533,5.784169375938136,-0.3093248529306,0.9915374363924925
1639,27.7199,88.98830000000002,167.84940000000003,159.2183309170147,0.03670112851701464,1233.713123775047,0.9071565937876043,6719.3175007705995,0.3376821065054593,310.0894580988596,25643.556879307358,7.527798652494566,10.487318101718857,0.0003898457078086239,4.5282924574602355,-0.41956194435762567,0.997469921554157
694,28.750299999999992,107.40449999999996,168.94589999999994,139.31985536885975,0.007664160474654818,1592.5269693025841,0.8603595280089176,5769.827039904142,0.19777550441641134,297.7161554677832,21486.781190313985,8.265538846431214,11.838075797936998,0.00022391144209396666,5.111975359574467,-0.38342419490386076,0.9972494418586801
445,13.843800000000005,146.35870000000008,145.12249999999995,137.93976946479214,0.018112602762847287,2206.445961639577,0.8930409263955084,10263.099022642946,0.2926993523108667,207.02433299440924,38845.95012893221,7.422555463397311,10.597568632060455,0.0003037338461728064,5.094209430763083,-0.34118428208954027,0.9905163796769141
788,27.982599999999994,95.81340000000002,184.0002,151.77958163073185,0.012536193110736636,1600.6523799919694,0.85194887737112,5477.963793238748,0.22554761255652403,328.89530251034046,20311.20279296302,8.090653923669095,11.43549712179711,0.00025038570230991936,4.942460316773228,-0.4040130410279324,0.9978396751319273
1316,29.082200000000004,98.05130000000003,163.80839999999995,146.0214833509097,0.012537807932420071,1439.8409569039277,0.8803970112165249,6083.417541945012,0.27528743567891545,297.9102085375904,22893.82921087613,8.12132190021198,11.353508513801232,0.00031667138245722114,4.679726353744038,-0.418356887804224,0.9982773648515836
2799,97.23010000000005,43.05870000000001,143.52840000000003,160.1112169712041,0.038226901759832004,489.15868047700536,0.9686215718994947,7787.301229548796,0.38961618935543024,262.1321868826833,30660.04623771818,6.199969344757236,8.701405415200126,0.0004790498782587932,4.314794608715536,-0.3306809740963654,0.9800936327052742
2419,23.9294,108.9151,186.0086000000001,159.5680434798898,0.04338610866699241,1632.154812781794,0.8941712854366486,7740.067255889589,0.30521333523941946,307.7981191225909,29328.11421077658,7.401050550635572,10.506138548824879,0.0003189771024617944,5.121028670407006,-0.38893031447777465,0.9957682255337186
1675,29.299400000000002,83.05059999999997,177.84859999999998,166.27790171877922,0.038820756903788514,1320.4483744152226,0.8963810803113244,6451.703216897456,0.3458225047681288,329.8429495048909,24486.36449317461,7.4486002313946775,10.356280042017751,0.0004020255597012452,4.469400648460323,-0.42158638824717465,0.9974631251710716
357,16.887200000000004,143.03959999999992,160.24740000000008,132.21632766039147,0.010917432948695889,2094.856987603699,0.875151133696179,8384.395010495155,0.2004266020295488,232.96203012918625,31442.723054376922,8.052537304472152,11.93403980901712,0.0001631887957412484,5.727909457671694,-0.3159472031393753,0.9920995738390354
1882,28.44420000000001,100.91030000000002,157.09809999999993,142.73552746250667,0.015793394271510965,1318.1916338903159,0.8915559980907743,6147.816156437087,0.26623926515781393,284.81519743406614,23273.07299185803,8.024525166513179,11.53086954836457,0.0002711533292653888,4.89578548585725,-0.37475634056899193,0.996622629550819
2922,100.40170000000002,64.65990000000004,152.19159999999994,150.3725939125877,0.019820959082035464,1325.589161298298,0.9036094843770908,6851.833483022173,0.3164524829908079,254.35982948155475,26081.744770790425,6.930113937742191,10.010613924906067,0.0003307561545342849,4.94713630484802,-0.29919747509236694,0.9805066422053108
861,26.810000000000006,102.96829999999996,176.1593,147.19650063775293,0.01575007243484064,1719.4422849059108,0.8493254330783765,5792.188038826362,0.24730604594918532,314.4973696314348,21449.30987039954,8.079054881076129,11.364200022131913,0.0002751780236656383,4.8584454011633875,-0.4122086930536649,0.9980258106996366
990,27.5639,97.81130000000002,181.76280000000003,150.27391456936232,0.01668324878211168,1645.3896239071642,0.8427395817950312,5310.284920995641,0.2364180858708574,323.8883975537556,19595.750060075396,7.981330279048492,11.345326423067853,0.0002559611488430708,4.976759883161225,-0.39326644866750543,0.9972508596663859
2706,96.07450000000004,42.5043,144.9951,161.2159033718448,0.03451357513125828,507.3397428788011,0.9667263461178629,7615.591112158588,0.37426658747989816,265.0383094510241,29955.02470575555,6.398901768274702,9.027604191098126,0.0004457053512715245,4.416229858446946,-0.33375153418904613,0.9830072946424875
229,17.239100000000004,139.68150000000003,164.38780000000003,138.4113355184466,0.012307729889445864,2132.306097283768,0.88320396302022,9132.04005797709,0.2296641864293236,242.69042106077606,34395.8541346246,7.968708965061202,11.495306772188172,0.00021043084401184523,5.503345808900941,-0.35205645109684275,0.9945463849715883
515,20.8002,150.88250000000002,142.5798,130.13365936605334,0.009914096130683548,2378.5228166492698,0.8746668488166628,9446.88633456555,0.25205482977800636,195.69034632991404,35409.02252161293,7.683352561571128,11.13837560098678,0.0002499342669475394,5.243602764550256,-0.32239551005012707,0.9898751775504498
2920,104.6274,71.1188,150.15760000000006,143.90167823899762,0.012950532465945814,1477.4322788536758,0.8850750704871836,6408.123231165384,0.2839585649292729,244.66554705210618,24155.060645807876,7.107551230395419,10.371998338882982,0.00028608436814135684,5.102047821829417,-0.2867329572856788,0.9788123695299554
2796,97.82539999999999,44.13800000000002,142.89520000000002,159.25939815282487,0.03754446639694044,489.40466884200725,0.9686294977101503,7792.808946165596,0.38922562156510815,260.26649745996616,30681.831115820383,6.192417332079748,8.673250889960741,0.00048055983403902115,4.300194670380418,-0.3321021336144894,0.9800397047537548
2236,24.0084,132.65890000000002,153.97830000000005,139.79729003095875,0.020932195259454358,1575.5371470140408,0.9095914073532546,8692.549282829767,0.254888557235542,234.71008616467708,33194.65998430503,7.621661709443549,11.060714586405696,0.00025238556892808665,5.313200977661485,-0.3392774666954119,0.9908666536248132
793,28.19150000000001,96.11949999999997,183.38270000000014,151.722593241745,0.011406081805061065,1588.798376567018,0.8552812150309955,5560.14885807459,0.22179638383830544,327.85047921248224,20651.79705573135,8.112170447090767,11.475201497524019,0.00024632501263991606,4.960812142874531,-0.4034553241306532,0.9978476754619365
147,17.152099999999994,135.41809999999998,173.0997,138.2595591631913,0.01214596483028604,2125.9432675521084,0.8687952477198702,8117.889508977456,0.21010249774031153,258.9164859217662,30345.614768357733,8.07473732360507,11.747477063583025,0.00018973707326493244,5.589981106527224,-0.3506608095662023,0.9950579320807852
2575,95.10300000000002,48.37840000000003,131.44379999999998,144.43074395709522,0.018449577507640334,624.0113868969415,0.9530400560621963,6643.160155499383,0.35009597534962456,233.25785503022976,25948.6292351006,6.57502712017293,9.342255275701543,0.00040753965530769044,4.536294776914824,-0.30867995679514826,0.9775914606933296
2094,21.2129,122.67689999999999,183.19480000000004,147.04691020215284,0.024899691936014823,1858.640342516725,0.8720930656348034,7305.393059940588,0.25346527786077644,287.39298016201906,27362.931897245635,7.746922378940981,11.101831921129827,0.0002462786507911677,5.337621166917929,-0.377885243105344,0.9960516134863207
743,27.7461,97.48360000000004,180.73199999999997,150.7911681763889,0.014494793302664675,1577.4036614121019,0.85360286281764,5465.695140952804,0.2293474772706175,322.38566810032466,20285.37690239911,8.009694311744441,11.377368020971602,0.00024968989774469736,4.9832445448514955,-0.39395116851315926,0.9973436743925993
1830,29.110500000000002,91.51189999999998,169.81129999999993,151.77524798200793,0.020691896214446313,1435.4569131943636,0.8762239439553449,5871.354555102821,0.3036341623273351,310.62448366937963,22049.96130721692,7.891152772265524,10.970664225589685,0.00035040546263418533,4.540258842851437,-0.42767880425642857,0.9982324829669795
935,27.28039999999999,102.51410000000001,171.45230000000006,147.00058061109826,0.016683796598132652,1615.1495013296665,0.8631197131320193,5977.140115721253,0.250804660788412,306.1628636184429,22293.410961555343,7.945420949950911,11.30683249880254,0.00026489368375569777,4.968797750344516,-0.39146176222294987,0.9971371360784111
744,28.912600000000012,100.88089999999998,172.62689999999995,151.7903939648356,0.019888619319867143,1640.869979215884,0.8717503453168312,6474.494399619525,0.2747999457328261,311.37416861440096,24257.107619262235,7.900467467360693,11.128164684246697,0.0002995603979034728,4.8162042851070845,-0.40631528885013474,0.9976446165821511
796,28.521700000000006,96.41089999999997,183.08109999999994,152.17749472244574,0.0127218511837416,1574.5575704482026,0.859015037735278,5655.718153239819,0.22619827537194187,327.7242101775329,21048.31504251107,8.097748339305356,11.426166737771581,0.0002519724610153561,4.938971696604416,-0.4063677258772148,0.9979167914646585
2555,29.1271,129.66160000000002,165.31530000000004,146.88556974733766,0.028268179053144167,2268.3111746823333,0.8810780248236352,9494.07973095603,0.2871047847660612,244.59182309314335,35708.00774914179,7.359240064621464,10.746883790657822,0.0002798159238168218,5.288031780463756,-0.3295127724314963,0.9890368006501501
2460,25.89859999999999,119.29929999999999,171.05540000000008,144.6746729735374,0.02405897128147532,1536.7894788348399,0.8916659136627687,7148.2598351713,0.24804158811778365,278.9281294743603,27056.24986185036,7.700433848486511,11.23710354113279,0.00023526570277632454,5.306910397790244,-0.3485376748947183,0.9938017055506982
3013,103.98649999999999,48.48040000000002,141.9557,156.86809968887874,0.03025168454901378,523.9741149209002,0.9646811556208597,7410.309206744438,0.3463309617437525,256.02066062005713,29117.262712056858,6.448269224281632,9.223925491562776,0.0003928289486241611,4.535974150019404,-0.3137181019026619,0.9794812408699882
2117,22.19490000000001,115.90240000000003,187.01489999999998,152.45261132561816,0.028564441705436632,1746.9045031701376,0.8776583245861829,7177.468302880992,0.265912083522265,301.0626739766219,26962.96870835385,7.672263848698216,10.94304107243497,0.0002635148365017296,5.262636044643553,-0.38361476717735105,0.9961841685172103
818,28.391100000000005,102.80629999999998,177.28709999999995,146.21737824212278,0.009807428529487803,1626.7226455850932,0.8590900877759297,5844.19792145171,0.2155894715451549,315.2468361375998,21750.06904022175,8.222519492473483,11.608627786729459,0.0002480134572478352,4.953803138624253,-0.4050787797776542,0.9979648946105303
819,28.653300000000005,102.56339999999999,177.2432,146.29648047714613,0.010059910528841079,1619.1694668941432,0.8597833906811343,5845.844215646588,0.21526431812347308,315.2506731504373,21764.207395692203,8.222392088502254,11.603813917439393,0.0002494453252791151,4.942077828998911,-0.40552005852810136,0.9979674822173883
2329,21.8615,136.97990000000001,155.45159999999998,126.29402242386612,0.01034962525292673,1715.5801693958497,0.8800594398087355,7173.116340742943,0.18676787071809114,227.07424339039187,26976.88519357593,8.04035744092032,12.014232632076853,0.0001560449224786668,5.670155095505739,-0.30857544656978136,0.9906861792456898
362,14.930399999999997,146.33290000000002,159.17420000000004,128.11354182911344,0.010110891008548664,2162.950992797177,0.8662090477933371,8084.009644673054,0.1901168652046487,227.5641660189044,30173.08758589504,8.109867463542727,12.072871049456502,0.00015368479285469638,5.774705945197336,-0.3109138991199897,0.9916965358813538
1747,29.1485,101.73660000000004,158.12599999999998,141.36735478886206,0.014284178550576624,1424.8720005060977,0.8815167608792762,6084.4848960559375,0.26331433634415163,286.2149410964083,22913.06758371764,8.042516736394033,11.519517077316326,0.0002726768225940366,4.902957890055674,-0.3814768582628537,0.996988157339653
404,15.492699999999997,141.52949999999998,155.97639999999993,133.18514782061848,0.011647092242250516,2211.580320988048,0.8730554856992467,8702.433475276095,0.22499907836428168,224.5403994117555,32598.15358011634,7.909208963838811,11.673923272861924,0.00018841756134520347,5.631088413197523,-0.31837190901097046,0.9917906709130357
1372,27.785800000000005,92.76679999999995,172.01859999999994,154.1013228366324,0.022893667306158105,1446.1944726856768,0.8806202473150085,6130.474806093443,0.3088883806849185,314.9482182427748,23075.704751688092,7.893317399352237,11.000807433146715,0.0003492007948575739,4.592909130824826,-0.4250085276564457,0.9982287651664178
1150,28.132699999999982,106.93540000000002,168.26679999999996,145.4475369334249,0.016423500733233898,1691.1569835050852,0.8601558433373835,6137.4436200518785,0.2632137641568062,300.6282430340703,22858.617496702427,7.9751996416925515,11.346237901178707,0.00028372776588162635,4.918650996148513,-0.3901813704472726,0.9971158500104611
2784,99.0378,47.19640000000003,139.0655999999999,154.25552761570654,0.029003390445426897,515.1345561423612,0.9658537228938204,7536.579299372175,0.379449211913235,250.75226192617706,29631.18264134635,6.270110677805568,8.809733754808711,0.00046585860159404355,4.325339952364333,-0.32471406512731593,0.9788372216904553
1081,27.750399999999992,110.77669999999996,162.55049999999994,136.09335031514215,0.009796885870566622,1587.8127389405588,0.8588825458946284,5698.1451878811995,0.22289762397017893,287.6169015307177,21204.76801258424,8.215221451528306,11.833438933673479,0.00023189058008286751,5.081348046898501,-0.37565624903049255,0.9969143858981693
